Available,Unavailable,actual,tp,fp,sensitivity,fpr,specificity,precision,dataset,method,seed
0.8182100390853857,0.1817899609146143,Available,1,0,0.03846153846153846,0,1,1,data_gl_lambda,glmnet,100
0.8017586032765817,0.19824139672341837,Available,2,0,0.07692307692307693,0,1,1,data_gl_lambda,glmnet,100
0.7900468350633671,0.20995316493663285,Available,3,0,0.1153846153846154,0,1,1,data_gl_lambda,glmnet,100
0.783557894079465,0.21644210592053503,Available,4,0,0.15384615384615383,0,1,1,data_gl_lambda,glmnet,100
0.7753810326610503,0.2246189673389497,Available,5,0,0.19230769230769232,0,1,1,data_gl_lambda,glmnet,100
0.7712732897975723,0.22872671020242777,Available,6,0,0.2307692307692308,0,1,1,data_gl_lambda,glmnet,100
0.758667871649418,0.241332128350582,Available,7,0,0.2692307692307692,0,1,1,data_gl_lambda,glmnet,100
0.7583799399147676,0.2416200600852324,Available,8,0,0.3076923076923077,0,1,1,data_gl_lambda,glmnet,100
0.7438497782545818,0.25615022174541824,Unavailable,8,1,0.3076923076923077,0.09090909090909093,0.9090909090909092,0.8888888888888888,data_gl_lambda,glmnet,100
0.7390915651781516,0.2609084348218485,Available,9,1,0.34615384615384615,0.09090909090909093,0.9090909090909092,0.9,data_gl_lambda,glmnet,100
0.729723988456788,0.270276011543212,Available,10,1,0.38461538461538464,0.09090909090909093,0.9090909090909092,0.9090909090909092,data_gl_lambda,glmnet,100
0.7280782246213433,0.2719217753786567,Available,11,1,0.4230769230769231,0.09090909090909093,0.9090909090909092,0.9166666666666666,data_gl_lambda,glmnet,100
0.714172922579177,0.28582707742082303,Available,12,1,0.4615384615384616,0.09090909090909093,0.9090909090909092,0.9230769230769232,data_gl_lambda,glmnet,100
0.7096318045450718,0.2903681954549282,Available,13,1,0.5,0.09090909090909093,0.9090909090909092,0.9285714285714286,data_gl_lambda,glmnet,100
0.7057296473580578,0.29427035264194223,Available,14,1,0.5384615384615384,0.09090909090909093,0.9090909090909092,0.9333333333333332,data_gl_lambda,glmnet,100
0.6949580924928853,0.30504190750711474,Unavailable,14,2,0.5384615384615384,0.18181818181818185,0.8181818181818181,0.875,data_gl_lambda,glmnet,100
0.6913508578544323,0.30864914214556777,Available,15,2,0.5769230769230769,0.18181818181818185,0.8181818181818181,0.8823529411764706,data_gl_lambda,glmnet,100
0.6866318356479604,0.3133681643520396,Available,16,2,0.6153846153846154,0.18181818181818185,0.8181818181818181,0.8888888888888888,data_gl_lambda,glmnet,100
0.6847818968483295,0.3152181031516705,Available,17,2,0.6538461538461539,0.18181818181818185,0.8181818181818181,0.8947368421052632,data_gl_lambda,glmnet,100
0.6809908427258548,0.31900915727414525,Available,18,2,0.6923076923076923,0.18181818181818185,0.8181818181818181,0.9,data_gl_lambda,glmnet,100
0.6774651299671237,0.32253487003287623,Unavailable,18,3,0.6923076923076923,0.2727272727272727,0.7272727272727273,0.8571428571428571,data_gl_lambda,glmnet,100
0.6774599948094687,0.3225400051905313,Available,19,3,0.7307692307692307,0.2727272727272727,0.7272727272727273,0.8636363636363636,data_gl_lambda,glmnet,100
0.6743342517329142,0.32566574826708583,Available,20,3,0.7692307692307693,0.2727272727272727,0.7272727272727273,0.8695652173913043,data_gl_lambda,glmnet,100
0.674300437550768,0.325699562449232,Available,21,3,0.8076923076923077,0.2727272727272727,0.7272727272727273,0.875,data_gl_lambda,glmnet,100
0.6668682216591784,0.33313177834082164,Unavailable,21,4,0.8076923076923077,0.3636363636363637,0.6363636363636364,0.84,data_gl_lambda,glmnet,100
0.6602529962471049,0.33974700375289507,Unavailable,21,5,0.8076923076923077,0.4545454545454546,0.5454545454545454,0.8076923076923077,data_gl_lambda,glmnet,100
0.6589483579680249,0.34105164203197513,Unavailable,21,6,0.8076923076923077,0.5454545454545454,0.4545454545454546,0.7777777777777778,data_gl_lambda,glmnet,100
0.6538380490049381,0.34616195099506186,Available,22,6,0.8461538461538461,0.5454545454545454,0.4545454545454546,0.7857142857142857,data_gl_lambda,glmnet,100
0.6473531942326376,0.3526468057673624,Unavailable,22,7,0.8461538461538461,0.6363636363636364,0.3636363636363637,0.7586206896551724,data_gl_lambda,glmnet,100
0.6442710134093694,0.35572898659063057,Unavailable,22,8,0.8461538461538461,0.7272727272727273,0.2727272727272727,0.7333333333333333,data_gl_lambda,glmnet,100
0.6424036806408052,0.3575963193591948,Unavailable,22,9,0.8461538461538461,0.8181818181818182,0.18181818181818177,0.7096774193548387,data_gl_lambda,glmnet,100
0.6422730533991465,0.3577269466008535,Available,23,9,0.8846153846153846,0.8181818181818182,0.18181818181818177,0.71875,data_gl_lambda,glmnet,100
0.6351905056497849,0.36480949435021515,Available,24,9,0.9230769230769232,0.8181818181818182,0.18181818181818177,0.7272727272727273,data_gl_lambda,glmnet,100
0.632989490452923,0.36701050954707704,Available,25,9,0.9615384615384616,0.8181818181818182,0.18181818181818177,0.7352941176470589,data_gl_lambda,glmnet,100
0.6095144935411692,0.3904855064588308,Available,26,9,1,0.8181818181818182,0.18181818181818177,0.7428571428571429,data_gl_lambda,glmnet,100
0.5711845943538747,0.4288154056461253,Unavailable,26,10,1,0.9090909090909092,0.09090909090909094,0.7222222222222222,data_gl_lambda,glmnet,100
0.5284706394104491,0.47152936058955086,Unavailable,26,11,1,1,0,0.7027027027027027,data_gl_lambda,glmnet,100
0.799435141111756,0.20056485888824407,Available,1,0,0.03846153846153846,0,1,1,data_gl_lambda,glmnet,101
0.7915691855743221,0.20843081442567785,Available,2,0,0.07692307692307693,0,1,1,data_gl_lambda,glmnet,101
0.7894095473537427,0.21059045264625736,Available,3,0,0.1153846153846154,0,1,1,data_gl_lambda,glmnet,101
0.7835218637228545,0.21647813627714543,Available,4,0,0.15384615384615383,0,1,1,data_gl_lambda,glmnet,101
0.7655880174032038,0.2344119825967962,Available,5,0,0.19230769230769232,0,1,1,data_gl_lambda,glmnet,101
0.7612970028593824,0.2387029971406176,Available,6,0,0.2307692307692308,0,1,1,data_gl_lambda,glmnet,101
0.7528223253684344,0.24717767463156556,Available,7,0,0.2692307692307692,0,1,1,data_gl_lambda,glmnet,101
0.7467312894662599,0.25326871053374006,Available,8,0,0.3076923076923077,0,1,1,data_gl_lambda,glmnet,101
0.7280690021989258,0.27193099780107427,Available,9,0,0.34615384615384615,0,1,1,data_gl_lambda,glmnet,101
0.7277328494110941,0.27226715058890594,Available,10,0,0.38461538461538464,0,1,1,data_gl_lambda,glmnet,101
0.7257289672615812,0.27427103273841885,Available,11,0,0.4230769230769231,0,1,1,data_gl_lambda,glmnet,101
0.7088063639406117,0.29119363605938825,Available,12,0,0.4615384615384616,0,1,1,data_gl_lambda,glmnet,101
0.7072981617994724,0.29270183820052764,Available,13,0,0.5,0,1,1,data_gl_lambda,glmnet,101
0.7070111839348736,0.2929888160651264,Unavailable,13,1,0.5,0.09090909090909093,0.9090909090909092,0.9285714285714286,data_gl_lambda,glmnet,101
0.7055763018720048,0.2944236981279952,Available,14,1,0.5384615384615384,0.09090909090909093,0.9090909090909092,0.9333333333333332,data_gl_lambda,glmnet,101
0.6938088278675565,0.30619117213244357,Unavailable,14,2,0.5384615384615384,0.18181818181818185,0.8181818181818181,0.875,data_gl_lambda,glmnet,101
0.6919577693733967,0.30804223062660324,Available,15,2,0.5769230769230769,0.18181818181818185,0.8181818181818181,0.8823529411764706,data_gl_lambda,glmnet,101
0.6917429363601415,0.3082570636398585,Available,16,2,0.6153846153846154,0.18181818181818185,0.8181818181818181,0.8888888888888888,data_gl_lambda,glmnet,101
0.6913227200796823,0.3086772799203176,Available,17,2,0.6538461538461539,0.18181818181818185,0.8181818181818181,0.8947368421052632,data_gl_lambda,glmnet,101
0.691096695007215,0.308903304992785,Available,18,2,0.6923076923076923,0.18181818181818185,0.8181818181818181,0.9,data_gl_lambda,glmnet,101
0.688641949066726,0.31135805093327396,Available,19,2,0.7307692307692307,0.18181818181818185,0.8181818181818181,0.9047619047619048,data_gl_lambda,glmnet,101
0.687866063583424,0.3121339364165761,Unavailable,19,3,0.7307692307692307,0.2727272727272727,0.7272727272727273,0.8636363636363636,data_gl_lambda,glmnet,101
0.6838477386258255,0.31615226137417446,Unavailable,19,4,0.7307692307692307,0.3636363636363637,0.6363636363636364,0.8260869565217391,data_gl_lambda,glmnet,101
0.6816550370453073,0.3183449629546927,Available,20,4,0.7692307692307693,0.3636363636363637,0.6363636363636364,0.8333333333333334,data_gl_lambda,glmnet,101
0.6780223494786204,0.3219776505213796,Available,21,4,0.8076923076923077,0.3636363636363637,0.6363636363636364,0.84,data_gl_lambda,glmnet,101
0.6772710455693511,0.3227289544306489,Available,22,4,0.8461538461538461,0.3636363636363637,0.6363636363636364,0.8461538461538461,data_gl_lambda,glmnet,101
0.6692327062259169,0.33076729377408304,Available,23,4,0.8846153846153846,0.3636363636363637,0.6363636363636364,0.8518518518518519,data_gl_lambda,glmnet,101
0.6429756865697671,0.35702431343023294,Available,24,4,0.9230769230769232,0.3636363636363637,0.6363636363636364,0.8571428571428571,data_gl_lambda,glmnet,101
0.6388543189911444,0.3611456810088556,Unavailable,24,5,0.9230769230769232,0.4545454545454546,0.5454545454545454,0.8275862068965517,data_gl_lambda,glmnet,101
0.6383355170081491,0.3616644829918509,Unavailable,24,6,0.9230769230769232,0.5454545454545454,0.4545454545454546,0.8,data_gl_lambda,glmnet,101
0.6320800229805059,0.36791997701949414,Available,25,6,0.9615384615384616,0.5454545454545454,0.4545454545454546,0.8064516129032258,data_gl_lambda,glmnet,101
0.6290045546897771,0.3709954453102228,Unavailable,25,7,0.9615384615384616,0.6363636363636364,0.3636363636363637,0.78125,data_gl_lambda,glmnet,101
0.6151842959691207,0.3848157040308792,Unavailable,25,8,0.9615384615384616,0.7272727272727273,0.2727272727272727,0.7575757575757576,data_gl_lambda,glmnet,101
0.6033645661177907,0.3966354338822094,Available,26,8,1,0.7272727272727273,0.2727272727272727,0.7647058823529411,data_gl_lambda,glmnet,101
0.5858369571422652,0.4141630428577347,Unavailable,26,9,1,0.8181818181818182,0.18181818181818177,0.7428571428571429,data_gl_lambda,glmnet,101
0.5373472356550917,0.46265276434490826,Unavailable,26,10,1,0.9090909090909092,0.09090909090909094,0.7222222222222222,data_gl_lambda,glmnet,101
0.5373472356550917,0.46265276434490826,Unavailable,26,11,1,1,0,0.7027027027027027,data_gl_lambda,glmnet,101
0.856178679102954,0.14382132089704605,Available,1,0,0.03846153846153846,0,1,1,data_gl_lambda,glmnet,102
0.8400653779770442,0.15993462202295583,Available,2,0,0.07692307692307693,0,1,1,data_gl_lambda,glmnet,102
0.8299914702784186,0.17000852972158145,Available,3,0,0.1153846153846154,0,1,1,data_gl_lambda,glmnet,102
0.8266909818627494,0.1733090181372506,Available,4,0,0.15384615384615383,0,1,1,data_gl_lambda,glmnet,102
0.8214066564272049,0.17859334357279513,Available,5,0,0.19230769230769232,0,1,1,data_gl_lambda,glmnet,102
0.8146801832820076,0.18531981671799236,Available,6,0,0.2307692307692308,0,1,1,data_gl_lambda,glmnet,102
0.7911587854550156,0.2088412145449844,Available,7,0,0.2692307692307692,0,1,1,data_gl_lambda,glmnet,102
0.7865995971914499,0.21340040280855008,Unavailable,7,1,0.2692307692307692,0.09090909090909093,0.9090909090909092,0.875,data_gl_lambda,glmnet,102
0.7858216311359207,0.21417836886407923,Available,8,1,0.3076923076923077,0.09090909090909093,0.9090909090909092,0.8888888888888888,data_gl_lambda,glmnet,102
0.7817350034843561,0.21826499651564388,Available,9,1,0.34615384615384615,0.09090909090909093,0.9090909090909092,0.9,data_gl_lambda,glmnet,102
0.7400757870570904,0.2599242129429095,Available,10,1,0.38461538461538464,0.09090909090909093,0.9090909090909092,0.9090909090909092,data_gl_lambda,glmnet,102
0.7325929282923489,0.26740707170765105,Available,11,1,0.4230769230769231,0.09090909090909093,0.9090909090909092,0.9166666666666666,data_gl_lambda,glmnet,102
0.7278060991132931,0.2721939008867069,Unavailable,11,2,0.4230769230769231,0.18181818181818185,0.8181818181818181,0.8461538461538461,data_gl_lambda,glmnet,102
0.7237422338520068,0.2762577661479932,Available,12,2,0.4615384615384616,0.18181818181818185,0.8181818181818181,0.8571428571428571,data_gl_lambda,glmnet,102
0.7237422338520068,0.2762577661479932,Available,13,2,0.5,0.18181818181818185,0.8181818181818181,0.8666666666666667,data_gl_lambda,glmnet,102
0.7187067805866229,0.28129321941337715,Available,14,2,0.5384615384615384,0.18181818181818185,0.8181818181818181,0.875,data_gl_lambda,glmnet,102
0.7184323366777634,0.2815676633222366,Available,15,2,0.5769230769230769,0.18181818181818185,0.8181818181818181,0.8823529411764706,data_gl_lambda,glmnet,102
0.7184323366777634,0.2815676633222366,Available,16,2,0.6153846153846154,0.18181818181818185,0.8181818181818181,0.8888888888888888,data_gl_lambda,glmnet,102
0.704310675907079,0.29568932409292104,Available,17,2,0.6538461538461539,0.18181818181818185,0.8181818181818181,0.8947368421052632,data_gl_lambda,glmnet,102
0.7018157995885205,0.2981842004114795,Available,18,2,0.6923076923076923,0.18181818181818185,0.8181818181818181,0.9,data_gl_lambda,glmnet,102
0.6958257571668848,0.3041742428331152,Available,19,2,0.7307692307692307,0.18181818181818185,0.8181818181818181,0.9047619047619048,data_gl_lambda,glmnet,102
0.6914732224198779,0.3085267775801222,Unavailable,19,3,0.7307692307692307,0.2727272727272727,0.7272727272727273,0.8636363636363636,data_gl_lambda,glmnet,102
0.6872182938115018,0.3127817061884982,Unavailable,19,4,0.7307692307692307,0.3636363636363637,0.6363636363636364,0.8260869565217391,data_gl_lambda,glmnet,102
0.6834990320570465,0.31650096794295346,Available,20,4,0.7692307692307693,0.3636363636363637,0.6363636363636364,0.8333333333333334,data_gl_lambda,glmnet,102
0.6818576897830799,0.3181423102169201,Available,21,4,0.8076923076923077,0.3636363636363637,0.6363636363636364,0.84,data_gl_lambda,glmnet,102
0.6735055766912666,0.32649442330873335,Unavailable,21,5,0.8076923076923077,0.4545454545454546,0.5454545454545454,0.8076923076923077,data_gl_lambda,glmnet,102
0.6720712827271149,0.32792871727288503,Available,22,5,0.8461538461538461,0.4545454545454546,0.5454545454545454,0.8148148148148148,data_gl_lambda,glmnet,102
0.670952490788004,0.32904750921199594,Available,23,5,0.8846153846153846,0.4545454545454546,0.5454545454545454,0.8214285714285714,data_gl_lambda,glmnet,102
0.6699297330840204,0.33007026691597957,Unavailable,23,6,0.8846153846153846,0.5454545454545454,0.4545454545454546,0.7931034482758621,data_gl_lambda,glmnet,102
0.6671370204578507,0.3328629795421493,Available,24,6,0.9230769230769232,0.5454545454545454,0.4545454545454546,0.8,data_gl_lambda,glmnet,102
0.6600779985857617,0.3399220014142384,Unavailable,24,7,0.9230769230769232,0.6363636363636364,0.3636363636363637,0.7741935483870968,data_gl_lambda,glmnet,102
0.6562866229980914,0.3437133770019086,Unavailable,24,8,0.9230769230769232,0.7272727272727273,0.2727272727272727,0.75,data_gl_lambda,glmnet,102
0.6306591418530787,0.3693408581469213,Unavailable,24,9,0.9230769230769232,0.8181818181818182,0.18181818181818177,0.7272727272727273,data_gl_lambda,glmnet,102
0.627548594394586,0.372451405605414,Available,25,9,0.9615384615384616,0.8181818181818182,0.18181818181818177,0.7352941176470589,data_gl_lambda,glmnet,102
0.6185740632303391,0.3814259367696609,Unavailable,25,10,0.9615384615384616,0.9090909090909092,0.09090909090909094,0.7142857142857143,data_gl_lambda,glmnet,102
0.516230347274245,0.483769652725755,Unavailable,25,11,0.9615384615384616,1,0,0.6944444444444444,data_gl_lambda,glmnet,102
0.4877914568233628,0.5122085431766372,Available,26,11,1,1,0,0.7027027027027027,data_gl_lambda,glmnet,102
0.8659504556087385,0.13404954439126152,Available,1,0,0.03846153846153846,0,1,1,data_gl_lambda,glmnet,103
0.8344790189305084,0.16552098106949167,Available,2,0,0.07692307692307693,0,1,1,data_gl_lambda,glmnet,103
0.8328338426918911,0.16716615730810885,Available,3,0,0.1153846153846154,0,1,1,data_gl_lambda,glmnet,103
0.8309536779081993,0.16904632209180068,Available,4,0,0.15384615384615383,0,1,1,data_gl_lambda,glmnet,103
0.8285359365812343,0.17146406341876577,Available,5,0,0.19230769230769232,0,1,1,data_gl_lambda,glmnet,103
0.8032066495856975,0.1967933504143025,Available,6,0,0.2307692307692308,0,1,1,data_gl_lambda,glmnet,103
0.7990156984722487,0.20098430152775124,Available,7,0,0.2692307692307692,0,1,1,data_gl_lambda,glmnet,103
0.78490469899182,0.21509530100817997,Available,8,0,0.3076923076923077,0,1,1,data_gl_lambda,glmnet,103
0.7783370220662723,0.22166297793372772,Unavailable,8,1,0.3076923076923077,0.09090909090909093,0.9090909090909092,0.8888888888888888,data_gl_lambda,glmnet,103
0.7620273275943497,0.23797267240565037,Available,9,1,0.34615384615384615,0.09090909090909093,0.9090909090909092,0.9,data_gl_lambda,glmnet,103
0.757175290499956,0.242824709500044,Available,10,1,0.38461538461538464,0.09090909090909093,0.9090909090909092,0.9090909090909092,data_gl_lambda,glmnet,103
0.7450135699806659,0.25498643001933413,Available,11,1,0.4230769230769231,0.09090909090909093,0.9090909090909092,0.9166666666666666,data_gl_lambda,glmnet,103
0.731387115149247,0.26861288485075296,Available,12,1,0.4615384615384616,0.09090909090909093,0.9090909090909092,0.9230769230769232,data_gl_lambda,glmnet,103
0.7285025142182449,0.27149748578175514,Available,13,1,0.5,0.09090909090909093,0.9090909090909092,0.9285714285714286,data_gl_lambda,glmnet,103
0.7277143728618993,0.27228562713810067,Unavailable,13,2,0.5,0.18181818181818185,0.8181818181818181,0.8666666666666667,data_gl_lambda,glmnet,103
0.7164980808754813,0.2835019191245188,Unavailable,13,3,0.5,0.2727272727272727,0.7272727272727273,0.8125,data_gl_lambda,glmnet,103
0.7163802267310178,0.2836197732689822,Available,14,3,0.5384615384615384,0.2727272727272727,0.7272727272727273,0.8235294117647058,data_gl_lambda,glmnet,103
0.715885391476331,0.28411460852366893,Available,15,3,0.5769230769230769,0.2727272727272727,0.7272727272727273,0.8333333333333334,data_gl_lambda,glmnet,103
0.7096353123969974,0.29036468760300266,Available,16,3,0.6153846153846154,0.2727272727272727,0.7272727272727273,0.8421052631578947,data_gl_lambda,glmnet,103
0.688256130525281,0.31174386947471894,Available,17,3,0.6538461538461539,0.2727272727272727,0.7272727272727273,0.85,data_gl_lambda,glmnet,103
0.6875174657979156,0.3124825342020844,Available,18,3,0.6923076923076923,0.2727272727272727,0.7272727272727273,0.8571428571428571,data_gl_lambda,glmnet,103
0.6780104589231472,0.32198954107685285,Available,19,3,0.7307692307692307,0.2727272727272727,0.7272727272727273,0.8636363636363636,data_gl_lambda,glmnet,103
0.6515675445412664,0.3484324554587336,Available,20,3,0.7692307692307693,0.2727272727272727,0.7272727272727273,0.8695652173913043,data_gl_lambda,glmnet,103
0.6479979505430413,0.3520020494569586,Available,21,3,0.8076923076923077,0.2727272727272727,0.7272727272727273,0.875,data_gl_lambda,glmnet,103
0.6346069488445729,0.3653930511554271,Available,22,3,0.8461538461538461,0.2727272727272727,0.7272727272727273,0.88,data_gl_lambda,glmnet,103
0.6333025973827225,0.36669740261727746,Unavailable,22,4,0.8461538461538461,0.3636363636363637,0.6363636363636364,0.8461538461538461,data_gl_lambda,glmnet,103
0.585037663084212,0.41496233691578793,Unavailable,22,5,0.8461538461538461,0.4545454545454546,0.5454545454545454,0.8148148148148148,data_gl_lambda,glmnet,103
0.5713751027395007,0.4286248972604993,Available,23,5,0.8846153846153846,0.4545454545454546,0.5454545454545454,0.8214285714285714,data_gl_lambda,glmnet,103
0.564636330644974,0.435363669355026,Available,24,5,0.9230769230769232,0.4545454545454546,0.5454545454545454,0.8275862068965517,data_gl_lambda,glmnet,103
0.5578523359019589,0.442147664098041,Available,25,5,0.9615384615384616,0.4545454545454546,0.5454545454545454,0.8333333333333334,data_gl_lambda,glmnet,103
0.5506022961111892,0.4493977038888109,Unavailable,25,6,0.9615384615384616,0.5454545454545454,0.4545454545454546,0.8064516129032258,data_gl_lambda,glmnet,103
0.5401898995275274,0.4598101004724726,Unavailable,25,7,0.9615384615384616,0.6363636363636364,0.3636363636363637,0.78125,data_gl_lambda,glmnet,103
0.5357187163598189,0.464281283640181,Available,26,7,1,0.6363636363636364,0.3636363636363637,0.7878787878787878,data_gl_lambda,glmnet,103
0.5331993154988552,0.4668006845011447,Unavailable,26,8,1,0.7272727272727273,0.2727272727272727,0.7647058823529411,data_gl_lambda,glmnet,103
0.4864808679023823,0.5135191320976177,Unavailable,26,9,1,0.8181818181818182,0.18181818181818177,0.7428571428571429,data_gl_lambda,glmnet,103
0.4812204053190056,0.5187795946809944,Unavailable,26,10,1,0.9090909090909092,0.09090909090909094,0.7222222222222222,data_gl_lambda,glmnet,103
0.4117995047216113,0.5882004952783887,Unavailable,26,11,1,1,0,0.7027027027027027,data_gl_lambda,glmnet,103
0.8053665111705616,0.19463348882943848,Available,1,0,0.03846153846153846,0,1,1,data_gl_lambda,glmnet,104
0.803587516813179,0.19641248318682103,Available,2,0,0.07692307692307693,0,1,1,data_gl_lambda,glmnet,104
0.7786588153083255,0.2213411846916745,Available,3,0,0.1153846153846154,0,1,1,data_gl_lambda,glmnet,104
0.7740841145578737,0.2259158854421263,Available,4,0,0.15384615384615383,0,1,1,data_gl_lambda,glmnet,104
0.7725930540827664,0.22740694591723365,Available,5,0,0.19230769230769232,0,1,1,data_gl_lambda,glmnet,104
0.7695246378000206,0.23047536219997944,Available,6,0,0.2307692307692308,0,1,1,data_gl_lambda,glmnet,104
0.7664690770476754,0.2335309229523246,Available,7,0,0.2692307692307692,0,1,1,data_gl_lambda,glmnet,104
0.7638710165697585,0.2361289834302415,Available,8,0,0.3076923076923077,0,1,1,data_gl_lambda,glmnet,104
0.7611340932513964,0.2388659067486036,Available,9,0,0.34615384615384615,0,1,1,data_gl_lambda,glmnet,104
0.7513192106914691,0.2486807893085309,Available,10,0,0.38461538461538464,0,1,1,data_gl_lambda,glmnet,104
0.7448571679883872,0.2551428320116128,Available,11,0,0.4230769230769231,0,1,1,data_gl_lambda,glmnet,104
0.7433916372543691,0.2566083627456309,Available,12,0,0.4615384615384616,0,1,1,data_gl_lambda,glmnet,104
0.7418792835250422,0.2581207164749578,Available,13,0,0.5,0,1,1,data_gl_lambda,glmnet,104
0.7296153663740885,0.2703846336259114,Available,14,0,0.5384615384615384,0,1,1,data_gl_lambda,glmnet,104
0.7289910316336538,0.27100896836634625,Available,15,0,0.5769230769230769,0,1,1,data_gl_lambda,glmnet,104
0.7075407957520252,0.2924592042479747,Available,16,0,0.6153846153846154,0,1,1,data_gl_lambda,glmnet,104
0.69481774384285655,0.30518225615714345,Available,17,0,0.6538461538461539,0,1,1,data_gl_lambda,glmnet,104
0.6868602757765363,0.3131397242234637,Available,18,0,0.6923076923076923,0,1,1,data_gl_lambda,glmnet,104
0.6864976668612783,0.3135023331387217,Available,19,0,0.7307692307692307,0,1,1,data_gl_lambda,glmnet,104
0.6845397348846045,0.3154602651153955,Unavailable,19,1,0.7307692307692307,0.09090909090909093,0.9090909090909092,0.95,data_gl_lambda,glmnet,104
0.6838527739074618,0.31614722609253826,Unavailable,19,2,0.7307692307692307,0.18181818181818185,0.8181818181818181,0.9047619047619048,data_gl_lambda,glmnet,104
0.680610289582128,0.31938971041787206,Available,20,2,0.7692307692307693,0.18181818181818185,0.8181818181818181,0.9090909090909092,data_gl_lambda,glmnet,104
0.6786630075979356,0.3213369924020644,Unavailable,20,3,0.7692307692307693,0.2727272727272727,0.7272727272727273,0.8695652173913043,data_gl_lambda,glmnet,104
0.6770971157797883,0.3229028842202118,Available,21,3,0.8076923076923077,0.2727272727272727,0.7272727272727273,0.875,data_gl_lambda,glmnet,104
0.6602766412774264,0.3397233587225737,Unavailable,21,4,0.8076923076923077,0.3636363636363637,0.6363636363636364,0.84,data_gl_lambda,glmnet,104
0.6602402984902473,0.3397597015097527,Unavailable,21,5,0.8076923076923077,0.4545454545454546,0.5454545454545454,0.8076923076923077,data_gl_lambda,glmnet,104
0.6571114108116991,0.3428885891883009,Available,22,5,0.8461538461538461,0.4545454545454546,0.5454545454545454,0.8148148148148148,data_gl_lambda,glmnet,104
0.6571114108116991,0.3428885891883009,Available,23,5,0.8846153846153846,0.4545454545454546,0.5454545454545454,0.8214285714285714,data_gl_lambda,glmnet,104
0.6513133326763185,0.3486866673236815,Available,24,5,0.9230769230769232,0.4545454545454546,0.5454545454545454,0.8275862068965517,data_gl_lambda,glmnet,104
0.6440254148057478,0.3559745851942522,Unavailable,24,6,0.9230769230769232,0.5454545454545454,0.4545454545454546,0.8,data_gl_lambda,glmnet,104
0.6417791688839906,0.35822083111600944,Unavailable,24,7,0.9230769230769232,0.6363636363636364,0.3636363636363637,0.7741935483870968,data_gl_lambda,glmnet,104
0.6261209448723691,0.37387905512763087,Unavailable,24,8,0.9230769230769232,0.7272727272727273,0.2727272727272727,0.75,data_gl_lambda,glmnet,104
0.6075642490274924,0.3924357509725076,Available,25,8,0.9615384615384616,0.7272727272727273,0.2727272727272727,0.7575757575757576,data_gl_lambda,glmnet,104
0.6059733185095846,0.39402668149041536,Available,26,8,1,0.7272727272727273,0.2727272727272727,0.7647058823529411,data_gl_lambda,glmnet,104
0.5635818240574599,0.43641817594254007,Unavailable,26,9,1,0.8181818181818182,0.18181818181818177,0.7428571428571429,data_gl_lambda,glmnet,104
0.5294078324064815,0.4705921675935186,Unavailable,26,10,1,0.9090909090909092,0.09090909090909094,0.7222222222222222,data_gl_lambda,glmnet,104
